title,id,office,publish,expiry,type,status,url,sentence,province,year,cosine_score,topic
昆明市文明行为促进条例,MmM5MGU1YmI2NWM2OGNmZDAxNjY4MGUwM2I2ZjA1ZjQ%3D,昆明市人民代表大会常务委员会,2018-09-30T00:00:00Z,2018-12-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmI2NWM2OGNmZDAxNjY4MGUwM2I2ZjA1ZjQ%3D,第十条  支持与保护公民采取合法、适当的方式见义勇为。,云南省,2018,0.342047979213377,socialist_core_values
三门峡市文明行为促进条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,三门峡市人民代表大会常务委员会,2020-11-19T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,（二）维护祖国的安全、荣誉和利益，不得背叛祖国、出卖国家利益；自觉抵制分裂、丑化祖国的行为；,河南省,2020,0.341744648070355,socialist_core_values
三门峡市文明行为促进条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,三门峡市人民代表大会常务委员会,2020-11-19T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGVjMGZkNTA1NWM%3D,第二十一条  公民应当遵循诚信原则，秉持诚实守信，恪守承诺，增强守信自律意识。,河南省,2020,0.341563428890224,socialist_core_values
威海市文明行为促进条例,MmM5MGU1YmE2NWM2OGNmNzAxNjZjN2RjNmNjNTBiZWQ%3D,威海市人民代表大会常务委员会,2018-09-21T00:00:00Z,2019-01-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmE2NWM2OGNmNzAxNjZjN2RjNmNjNTBiZWQ%3D,第十条  公民应当维护国家利益和尊严，爱护国旗、国徽，尊重国歌。,山东省,2018,0.341415979694877,socialist_core_values
葫芦岛市文明行为促进条例,ZmY4MDgwODE3NmQ4M2U0YTAxNzZkZmIyOTgyNzBhYzM%3D,葫芦岛市人民代表大会常务委员会,2020-12-04T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NmQ4M2U0YTAxNzZkZmIyOTgyNzBhYzM%3D,第八条  公民应当爱国守法、明礼尚德，积极参与社会公德、职业道德、家庭美德、个人品德建设，自觉抵制不文明行为。,辽宁省,2020,0.341086208478884,socialist_core_values
常州市文明行为促进条例,ZmY4MDgwODE2ZmJjNTdjMTAxNzA5OGMyMjIyYzI0YTM%3D,常州市人民代表大会常务委员会,2020-01-19T00:00:00Z,2020-05-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE2ZmJjNTdjMTAxNzA5OGMyMjIyYzI0YTM%3D,（七）诚实守信，友善互助；,江苏省,2020,0.340767892445453,socialist_core_values
宜宾市文明行为促进条例,ZmY4MDgwODE3MzIxZDU1NjAxNzM1MDg2MGFiNDFkZWM%3D,宜宾市人民代表大会常务委员会,2020-06-18T00:00:00Z,2020-08-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MzIxZDU1NjAxNzM1MDg2MGFiNDFkZWM%3D,（一）勤勉尽责，信守承诺；,四川省,2020,0.340708761082207,socialist_core_values
西宁市文明行为促进条例,MmM5MGU1Yjk2YzEyOGI0YzAxNmQyNDczZjk1NDI1ZGU%3D,西宁市人民代表大会常务委员会,2019-08-26T00:00:00Z,2019-10-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1Yjk2YzEyOGI0YzAxNmQyNDczZjk1NDI1ZGU%3D,第八条  单位和个人应当遵守法律法规、公序良俗和文明行为规范，做到爱国敬业、明礼崇德、团结友善、勤俭自强、包容诚信、务实创新。,青海省,2019,0.340510495875447,socialist_core_values
南京市文明行为促进条例,ZmY4MDgwODE3NGEwOGExNjAxNzRhMGI1NzE5YjAwMmM%3D,南京市人民代表大会常务委员会,2020-08-07T00:00:00Z,2020-08-20T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NGEwOGExNjAxNzRhMGI1NzE5YjAwMmM%3D,（一）尊敬长辈，赡养老人；,江苏省,2020,0.340159943718961,socialist_core_values
宜宾市文明行为促进条例,ZmY4MDgwODE3MzIxZDU1NjAxNzM1MDg2MGFiNDFkZWM%3D,宜宾市人民代表大会常务委员会,2020-06-18T00:00:00Z,2020-08-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MzIxZDU1NjAxNzM1MDg2MGFiNDFkZWM%3D,第十一条 公民应当践行尊老爱幼、男女平等、夫妻和睦、勤俭持家、邻里互助的家庭美德，注重家教、家训，培育和传承良好家风。鼓励支持以下行为：,四川省,2020,0.340111765246311,socialist_core_values
信阳市文明行为促进条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGUzNTA2YTA1MDU%3D,信阳市人民代表大会常务委员会,2020-10-20T00:00:00Z,2020-11-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGUzNTA2YTA1MDU%3D,（一）恪守网络道德，理性表达，有序参与；,河南省,2020,0.33994942790165,socialist_core_values
湖州市文明行为促进条例,MmM5MGU1Yjk2NWM2YWUxMzAxNjY1MWFlOWQ4ZDAyNmM%3D,湖州市人民代表大会常务委员会,2018-09-05T00:00:00Z,2018-10-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1Yjk2NWM2YWUxMzAxNjY1MWFlOWQ4ZDAyNmM%3D,（八）诚实守信，爱岗敬业，热心服务，奉献社会；,浙江省,2018,0.339886733141772,socialist_core_values
盘锦市文明行为促进条例,ZmY4MDgwODE3MWJhMGNjYzAxNzFjOWQ0OTIzZjBlZmE%3D,盘锦市人民代表大会常务委员会,2020-04-07T00:00:00Z,2020-05-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MWJhMGNjYzAxNzFjOWQ0OTIzZjBlZmE%3D,（十八）遵守公共礼仪，用语礼貌，着装得体，举止文明，尊重他人权利，尊重当地风俗习惯和生活禁忌；,辽宁省,2020,0.339591595998749,socialist_core_values
随州市文明行为促进条例,ZmY4MDgxODE4MDllMjI3MjAxODBhN2Y2OWI1MDQ4YzM%3D,随州市人民代表大会常务委员会,2022-04-18T00:00:00Z,2022-07-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4MDllMjI3MjAxODBhN2Y2OWI1MDQ4YzM%3D,（一）尊敬长辈，赡养父母；,湖北省,2022,0.339519685967681,socialist_core_values
南昌市文明行为促进条例,MmM5MGU1YmI2NWM2OGNmZDAxNjczNDM4Y2UyMjE2YjA%3D,南昌市人民代表大会常务委员会,2018-10-26T00:00:00Z,2019-01-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmI2NWM2OGNmZDAxNjczNDM4Y2UyMjE2YjA%3D,第十条  公民应当培育良好家风，争创文明家庭，遵循尊老爱幼、男女平等、夫妻和睦、勤俭持家、邻里团结等家庭美德。,江西省,2018,0.339362903638689,socialist_core_values
汕尾市文明行为促进条例,ZmY4MDgxODE3ZThmOTg0NjAxN2U5NDliMTdmNTJiZTU%3D,汕尾市人民代表大会常务委员会,2021-12-06T00:00:00Z,2022-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZThmOTg0NjAxN2U5NDliMTdmNTJiZTU%3D,第八条  公民应当爱国、敬业、诚信、友善，遵守法律法规和文明行为规范，维护公序良俗，自觉加强社会公德、职业道德、家庭美德、个人品德建设。,广东省,2021,0.339099835547311,socialist_core_values
湖州市文明行为促进条例,MmM5MGU1Yjk2NWM2YWUxMzAxNjY1MWFlOWQ4ZDAyNmM%3D,湖州市人民代表大会常务委员会,2018-09-05T00:00:00Z,2018-10-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1Yjk2NWM2YWUxMzAxNjY1MWFlOWQ4ZDAyNmM%3D,（九）尊老爱幼、家庭和睦、邻里团结；,浙江省,2018,0.338740531978009,socialist_core_values
长沙市文明行为促进条例,MmM5MGU1Yjk2YzEyOGI0YzAxNmNjY2ZjMGUyYjEyNTA%3D,长沙市人民代表大会,2019-04-03T00:00:00Z,2019-05-01T00:00:00Z,地方性法规,5,./detail2.html?MmM5MGU1Yjk2YzEyOGI0YzAxNmNjY2ZjMGUyYjEyNTA%3D,（一）尊老爱幼、男女平等、夫妻和睦、勤俭持家、邻里团结，培育传承优良家风家训；,湖南省,2019,0.338671040189417,socialist_core_values
赣州市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzVlMzlhZGU3MDBkZWM%3D,赣州市人民代表大会常务委员会,2020-10-21T00:00:00Z,2020-12-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzVlMzlhZGU3MDBkZWM%3D,第八条  公民应当爱党爱国爱社会主义，遵守法律、法规和规章制度，遵守社会公德、职业道德、家庭美德，提升个人品德，维护公序良俗。,江西省,2020,0.338657051067934,socialist_core_values
唐山市文明行为促进条例,MmM5MGU1YmE2ZTIxMzhjNzAxNmUyNGM3ZDFjMTAwMjU%3D,唐山市人民代表大会常务委员会,2019-07-25T00:00:00Z,2019-09-01T00:00:00Z,地方性法规,5,./detail2.html?MmM5MGU1YmE2ZTIxMzhjNzAxNmUyNGM3ZDFjMTAwMjU%3D,第五条  公民应当做到爱国守法、明礼诚信、团结友善、勤俭自强、敬业奉献，自觉践行社会主义核心价值观。,河北省,2019,0.338630228238919,socialist_core_values
唐山市文明行为促进条例,ZmY4MDgxODE3YmYzNTcwNzAxN2MxMDk5MDdlZTI0ZTk%3D,唐山市人民代表大会常务委员会,2021-04-06T00:00:00Z,2021-04-06T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3YmYzNTcwNzAxN2MxMDk5MDdlZTI0ZTk%3D,第五条  公民应当做到爱国守法、明礼诚信、团结友善、勤俭自强、敬业奉献，自觉践行社会主义核心价值观。,河北省,2021,0.338630228238919,socialist_core_values
潮州市文明行为促进条例,ZmY4MDgxODE4NDQyMzJmNzAxODU1NjUzNmJlYjJkN2I%3D,潮州市人民代表大会常务委员会,2022-12-16T00:00:00Z,2023-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NDQyMzJmNzAxODU1NjUzNmJlYjJkN2I%3D,（一）诚实守信，自觉履行法定和约定义务；,广东省,2022,0.338587957627479,socialist_core_values
绍兴市文明行为促进条例,NDAyOGFiY2M2MTI3Nzc5MzAxNjEyODJmMThjMTcyODc%3D,绍兴市人民代表大会常务委员会,2017-10-31T00:00:00Z,2017-12-01T00:00:00Z,地方性法规,1,./detail2.html?NDAyOGFiY2M2MTI3Nzc5MzAxNjEyODJmMThjMTcyODc%3D,第十条  公民应当遵守家庭文明行为规范：,浙江省,2017,0.33856527260247,socialist_core_values
无锡市文明行为促进条例,MmM5MGU1YmE2NWM2OGNmNzAxNjdkZjk2NWQzMzQzMDM%3D,无锡市人民代表大会常务委员会,2018-12-30T00:00:00Z,2019-03-05T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmE2NWM2OGNmNzAxNjdkZjk2NWQzMzQzMDM%3D,（六）诚实守信，勤勉敬业；,江苏省,2018,0.338448330972855,socialist_core_values
连云港市文明行为促进条例,ZmY4MDgxODE4MmVlM2E0ZDAxODJmMTkyZmMxZTA2MjY%3D,连云港市人民代表大会常务委员会,2022-08-05T00:00:00Z,2022-08-05T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4MmVlM2E0ZDAxODJmMTkyZmMxZTA2MjY%3D,（九）诚实守信，自觉履行法定和约定义务；,江苏省,2022,0.338057727293176,socialist_core_values
连云港市文明行为促进条例,MmM5MGU1YmE2NGZhODIwNjAxNjU4YTVjYjNhMDBlYWM%3D,连云港市人民代表大会常务委员会,2018-08-10T00:00:00Z,2018-10-01T00:00:00Z,地方性法规,5,./detail2.html?MmM5MGU1YmE2NGZhODIwNjAxNjU4YTVjYjNhMDBlYWM%3D,（九）诚实守信，自觉履行法定和约定义务；,江苏省,2018,0.338057727293176,socialist_core_values
阳泉市文明行为促进条例,ZmY4MDgxODE3OWIyYjMyNTAxNzljYWI2MjUyNTEwZjU%3D,阳泉市人民代表大会常务委员会,2021-04-12T00:00:00Z,2021-05-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3OWIyYjMyNTAxNzljYWI2MjUyNTEwZjU%3D,第十九条  公民应当培育、传承和弘扬良好家风，自觉遵守下列行为规范:,山西省,2021,0.338006044973146,socialist_core_values
河北省文明行为促进条例,MmM5MGU1Yjk2YTI5MjM5NjAxNmJjMGYzYzhhZTJkNTQ%3D,河北省人民代表大会常务委员会,2019-05-30T00:00:00Z,2019-09-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1Yjk2YTI5MjM5NjAxNmJjMGYzYzhhZTJkNTQ%3D,　　（一）着装整洁得体，举止文明；,河北省,2019,0.310997521018937,civility_etiquette
六盘水市文明行为促进条例,ZmY4MDgxODE3ZTliMWVjODAxN2VlZWE0YThmMjM4ZDI%3D,六盘水市人民代表大会常务委员会,2021-11-29T00:00:00Z,2022-01-10T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZTliMWVjODAxN2VlZWE0YThmMjM4ZDI%3D,（八）文明饲养宠物；,贵州省,2021,0.309537427086595,civility_etiquette
南京市文明行为促进条例,ZmY4MDgwODE3NGEwOGExNjAxNzRhMGI1NzE5YjAwMmM%3D,南京市人民代表大会常务委员会,2020-08-07T00:00:00Z,2020-08-20T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NGEwOGExNjAxNzRhMGI1NzE5YjAwMmM%3D,（一）尊敬长辈，赡养老人；,江苏省,2020,0.308777067231604,civility_etiquette
吕梁市文明行为促进条例,ZmY4MDgxODE3ZDU1NjQzZTAxN2Q3YTMwMjY5YTI3MWU%3D,吕梁市人民代表大会常务委员会,2021-09-30T00:00:00Z,2021-10-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZDU1NjQzZTAxN2Q3YTMwMjY5YTI3MWU%3D,（一）尊敬长辈，赡养老人；,山西省,2021,0.30429016529592,civility_etiquette
潍坊市文明行为促进条例,ZmY4MDgxODE4MzY0ZGExNDAxODNlYTJmYjI4ZDE3MjQ%3D,潍坊市人民代表大会常务委员会,2022-09-22T00:00:00Z,2022-10-15T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4MzY0ZGExNDAxODNlYTJmYjI4ZDE3MjQ%3D,（六）文明饲养宠物；,山东省,2022,0.30356208958857,civility_etiquette
金华市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzUyYTY2MmM1OTAzZGM%3D,金华市人民代表大会常务委员会,2020-08-12T00:00:00Z,2020-08-12T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzUyYTY2MmM1OTAzZGM%3D,　　（一）着装得体，举止文明，用语礼貌；,浙江省,2020,0.301841121402721,civility_etiquette
宜昌市文明行为促进条例,ZmY4MDgxODE3ZTAwOGViNTAxN2UwOGQzMjJmZDFkMzY%3D,宜昌市人民代表大会常务委员会,2021-12-13T00:00:00Z,2021-12-31T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZTAwOGViNTAxN2UwOGQzMjJmZDFkMzY%3D,（一）着装得体，礼貌待人，文明用语；,湖北省,2021,0.298554776762852,civility_etiquette
金华市文明行为促进条例,MmM5MGU1YmE2YTI5MWQ4ZjAxNmE2ZDJmMzE2ZjA3YzY%3D,金华市人民代表大会,2019-04-10T00:00:00Z,2019-05-01T00:00:00Z,地方性法规,5,./detail2.html?MmM5MGU1YmE2YTI5MWQ4ZjAxNmE2ZDJmMzE2ZjA3YzY%3D,（一）着装得体，举止文明，用语礼貌；,浙江省,2019,0.298201998498078,civility_etiquette
中卫市文明行为促进条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzU0MDc0YjkzMzEzNzk%3D,中卫市人民代表大会常务委员会,2020-09-29T00:00:00Z,2020-11-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzU0MDc0YjkzMzEzNzk%3D,（十）文明如厕。,宁夏回族自治区,2020,0.297836869652068,civility_etiquette
大同市文明行为条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzY4ZTdjMjRiMzFkYWY%3D,大同市人民代表大会常务委员会,2020-08-03T00:00:00Z,2020-10-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzY4ZTdjMjRiMzFkYWY%3D,（一）家庭和睦，勤俭持家，尊长爱幼，邻里融洽；,山西省,2020,0.297832308293385,civility_etiquette
天津市文明行为促进条例,MmM5MGU1YmI2YTI5MWY4NjAxNmE0ZDJiZGM2NzAzNmM%3D,天津市人民代表大会常务委员会,2019-03-29T00:00:00Z,2019-05-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmI2YTI5MWY4NjAxNmE0ZDJiZGM2NzAzNmM%3D,（一）着装整洁得体，言行举止文明；,天津市,2019,0.297733745191569,civility_etiquette
怀化市文明行为促进条例,ZmY4MDgxODE4YTFjYjU0NjAxOGE2ZDU3NWNkNjYyMTQ%3D,怀化市人民代表大会常务委员会,2023-08-14T00:00:00Z,2023-10-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4YTFjYjU0NjAxOGE2ZDU3NWNkNjYyMTQ%3D,（一）着装整洁得体，言行举止文明；,湖南省,2023,0.297733745191569,civility_etiquette
承德市文明行为促进条例,ZmY4MDgxODE3ZTAwOGM0MzAxN2UwNTI5NDdkMTBjYTE%3D,承德市人民代表大会常务委员会,2021-12-01T00:00:00Z,2022-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZTAwOGM0MzAxN2UwNTI5NDdkMTBjYTE%3D,（一）着装整洁得体，言行举止文明；,河北省,2021,0.297733745191569,civility_etiquette
阜阳市文明行为促进条例,ZmY4MDgwODE3NmY0ZGYzNzAxNzczZDg2N2NkYTVkZWQ%3D,阜阳市人民代表大会常务委员会,2021-01-04T00:00:00Z,2021-03-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NmY0ZGYzNzAxNzczZDg2N2NkYTVkZWQ%3D,（一）着装整洁得体，言行举止文明；,安徽省,2021,0.297733745191569,civility_etiquette
潍坊市文明行为促进条例,ZmY4MDgxODE4MzY0ZGExNDAxODNlYTJmYjI4ZDE3MjQ%3D,潍坊市人民代表大会常务委员会,2022-09-22T00:00:00Z,2022-10-15T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4MzY0ZGExNDAxODNlYTJmYjI4ZDE3MjQ%3D,（一）着装整洁得体，言行举止文明；,山东省,2022,0.297685818808319,civility_etiquette
荆门市文明行为促进条例,ZmY4MDgxODE3Y2VhNjZlODAxN2QwMzZjNDllNjViY2U%3D,荆门市人民代表大会常务委员会,2021-10-20T00:00:00Z,2022-03-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3Y2VhNjZlODAxN2QwMzZjNDllNjViY2U%3D,（一）尊敬长辈，赡养父母。,湖北省,2021,0.297516465317755,civility_etiquette
吉林市文明行为促进条例,ZmY4MDgwODE3NTI2NWRkNDAxNzY4ODRhMzlkYzA2N2I%3D,吉林市人民代表大会常务委员会,2020-08-07T00:00:00Z,2020-08-07T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTI2NWRkNDAxNzY4ODRhMzlkYzA2N2I%3D,（十一）文明持家。尊敬长辈，夫妻和睦，关爱未成年人健康成长，培养和传承良好家风。,吉林省,2020,0.297429598913742,civility_etiquette
吕梁市文明行为促进条例,ZmY4MDgxODE3ZDU1NjQzZTAxN2Q3YTMwMjY5YTI3MWU%3D,吕梁市人民代表大会常务委员会,2021-09-30T00:00:00Z,2021-10-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZDU1NjQzZTAxN2Q3YTMwMjY5YTI3MWU%3D,（一）礼貌待客；,山西省,2021,0.29668916520233,civility_etiquette
广州市文明行为促进条例,ZmY4MDgwODE3NDkxNTdiMjAxNzRhMDJiMDMyNDA3MDI%3D,广州市人民代表大会常务委员会,2020-08-13T00:00:00Z,2020-10-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NDkxNTdiMjAxNzRhMDJiMDMyNDA3MDI%3D,（一）礼貌待客；,广东省,2020,0.29668916520233,civility_etiquette
锦州市文明行为促进条例,ZmY4MDgwODE2ZmJjNTdjMTAxNzEwNTM3ZmQxMTZkZjg%3D,锦州市人民代表大会常务委员会,2019-08-12T00:00:00Z,2019-09-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE2ZmJjNTdjMTAxNzEwNTM3ZmQxMTZkZjg%3D,"　　(一)合理消费,文明用餐,节约资源；",辽宁省,2019,0.296090363393417,civility_etiquette
文山壮族苗族自治州文明行为促进条例,ZmY4MDgxODE4NDQyMzJmNzAxODU3YTk4MGY3YTY2NDc%3D,文山壮族苗族自治州人大常务委员会,2022-11-30T00:00:00Z,2023-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NDQyMzJmNzAxODU3YTk4MGY3YTY2NDc%3D,（二）孝敬父母，尊重长辈，经常陪伴、关心、看望、照料老人；,云南省,2022,0.294623585219547,civility_etiquette
许昌市文明行为促进条例,ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGRkZGUzNDA0ZWE%3D,许昌市人民代表大会常务委员会,2020-10-29T00:00:00Z,2021-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NTJiN2Q0MzAxNzY3MGRkZGUzNDA0ZWE%3D,（一）言语文明，礼貌待人；,河南省,2020,0.294605439198371,civility_etiquette
鹤壁市文明行为促进条例,ZmY4MDgwODE2ZjhlZDg1MzAxNmZhMzg3NGRhMDI1Y2Y%3D,鹤壁市人民代表大会常务委员会,2019-10-28T00:00:00Z,2019-12-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE2ZjhlZDg1MzAxNmZhMzg3NGRhMDI1Y2Y%3D,（一）言行举止文明，着装整洁得体；,河南省,2019,0.293280763240985,civility_etiquette
广州市文明行为促进条例,ZmY4MDgwODE3NDkxNTdiMjAxNzRhMDJiMDMyNDA3MDI%3D,广州市人民代表大会常务委员会,2020-08-13T00:00:00Z,2020-10-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NDkxNTdiMjAxNzRhMDJiMDMyNDA3MDI%3D,（一） 尊敬长辈，赡养老人；,广东省,2020,0.292686844585418,civility_etiquette
娄底市文明行为促进条例,ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMGUyNmRhYjE2MWY%3D,娄底市人民代表大会常务委员会,2021-10-13T00:00:00Z,2021-11-20T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZDI4MzY0NDAxN2QzMGUyNmRhYjE2MWY%3D,（一）礼貌待人，文明用语，不说脏话；,湖南省,2021,0.291062808727956,civility_etiquette
阿坝藏族羌族自治州文明行为促进条例,ZmY4MDgxODE4NDQyMzJmNzAxODU1Y2NlY2YwNDM4ZDM%3D,阿坝藏族羌族自治州人大常务委员会,2022-10-10T00:00:00Z,2023-01-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4NDQyMzJmNzAxODU1Y2NlY2YwNDM4ZDM%3D,（一）文明就餐，适量点餐，使用公筷公勺；,四川省,2022,0.290831878113557,civility_etiquette
随州市文明行为促进条例,ZmY4MDgxODE4MDllMjI3MjAxODBhN2Y2OWI1MDQ4YzM%3D,随州市人民代表大会常务委员会,2022-04-18T00:00:00Z,2022-07-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4MDllMjI3MjAxODBhN2Y2OWI1MDQ4YzM%3D,（一）尊敬长辈，赡养父母；,湖北省,2022,0.290712510613297,civility_etiquette
丽水市文明行为促进条例,ZmY4MDgwODE3NGJmOTdkMjAxNzRjZDc0M2M5MzA4N2Y%3D,丽水市人民代表大会常务委员会,2020-08-14T00:00:00Z,2020-11-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NGJmOTdkMjAxNzRjZDc0M2M5MzA4N2Y%3D,（十三）文明用餐，合理消费，适量点餐，使用公筷公勺；,浙江省,2020,0.290474023539054,civility_etiquette
内江市文明行为促进条例,ZmY4MDgxODE3ZGM2OGE0NDAxN2RkYTg0YzM2ZDIwMDA%3D,内江市人民代表大会常务委员会,2021-10-12T00:00:00Z,2021-11-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE3ZGM2OGE0NDAxN2RkYTg0YzM2ZDIwMDA%3D,（一）尊老爱幼，勤俭持家，培塑优良家风；,四川省,2021,0.290402667980365,civility_etiquette
萍乡市文明行为促进条例,ZmY4MDgwODE3MzZiYTc0MjAxNzQwZTkwNDg2OTU0ODA%3D,萍乡市人民代表大会常务委员会,2020-07-31T00:00:00Z,2020-09-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3MzZiYTc0MjAxNzQwZTkwNDg2OTU0ODA%3D,（二）尊敬长辈，赡养老人；,江西省,2020,0.289951969756391,civility_etiquette
铁岭市文明行为促进条例,ZmY4MDgxODE4N2MyOWI1MDAxODdjYjY4NDg2NjI1NGI%3D,铁岭市人民代表大会常务委员会,2023-04-06T00:00:00Z,2023-05-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4N2MyOWI1MDAxODdjYjY4NDg2NjI1NGI%3D,（二）尊敬长辈，赡养老人；,辽宁省,2023,0.289951969756391,civility_etiquette
鞍山市文明行为促进条例,ZmY4MDgwODE3NmQ4M2U0YTAxNzZkZmY2MzQwYzBjNmY%3D,鞍山市人民代表大会常务委员会,2020-12-30T00:00:00Z,2021-05-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE3NmQ4M2U0YTAxNzZkZmY2MzQwYzBjNmY%3D,（二）尊敬长辈，赡养老人；,辽宁省,2020,0.289951969756391,civility_etiquette
泰安市文明行为促进条例,ZmY4MDgwODE2ZmJjNTdjMTAxNzAzNzNkYTcwNjRmYzA%3D,泰安市人民代表大会常务委员会,2019-11-29T00:00:00Z,2020-03-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgwODE2ZmJjNTdjMTAxNzAzNzNkYTcwNjRmYzA%3D,（五）尊老爱幼，勤劳节俭；,山东省,2019,0.289898586012678,civility_etiquette
温州市文明行为促进条例,MmM5MGU1YmI2N2ZiMDgxODAxNjgxMjlkZGRjNDAxNGI%3D,温州市人民代表大会常务委员会,2018-12-13T00:00:00Z,2019-01-01T00:00:00Z,地方性法规,1,./detail2.html?MmM5MGU1YmI2N2ZiMDgxODAxNjgxMjlkZGRjNDAxNGI%3D,（五）友善宽容，邻里和谐，勤俭持家，家庭和美；,浙江省,2018,0.289750172028124,civility_etiquette
永州市文明行为促进条例,ZmY4MDgxODE4MzFkMjQxODAxODMzZWYwNDZiZDM2YjY%3D,永州市人民代表大会常务委员会,2022-08-26T00:00:00Z,2022-12-01T00:00:00Z,地方性法规,1,./detail2.html?ZmY4MDgxODE4MzFkMjQxODAxODMzZWYwNDZiZDM2YjY%3D,（一）着装得体，举止文明，不大声喧哗，不说粗话脏话；,湖南省,2022,0.289535466334286,civility_etiquette
